Id_Reference,Nom_Intersection,Date,Periode,Heure,Minute,NBLT,NBT,NBRT,SBLT,SBT,SBRT,EBLT,EBT,EBRT,WBLT,WBT,WBRT,Approche_Nord,Approche_Sud,Approche_Est,Approche_Ouest,Bus,Circulation
9215,Milton / Parc,2020-09-23,15:30:00,15,30,4,77,0,0,146,13,0,0,0,15,4,28,0,0,0,0,Parc,287
9215,Milton / Parc,2020-09-23,15:45:00,15,45,1,72,0,0,192,10,0,0,0,11,7,35,0,0,0,0,Parc,328
9215,Milton / Parc,2020-09-23,16:00:00,16,0,6,86,0,0,170,16,0,0,0,14,10,38,0,0,0,0,Parc,340
9215,Milton / Parc,2020-09-23,16:15:00,16,15,7,88,0,0,177,15,0,0,0,18,11,35,0,0,0,0,Parc,351
9215,Milton / Parc,2020-09-23,16:30:00,16,30,2,89,0,0,162,11,0,0,0,11,8,22,0,0,0,0,Parc,305
9215,Milton / Parc,2020-09-23,16:45:00,16,45,6,107,0,0,155,15,0,0,0,12,8,37,0,0,0,0,Parc,340
9215,Milton / Parc,2020-09-23,17:00:00,17,0,8,92,0,0,134,18,0,0,0,4,6,35,0,0,0,0,Parc,297
9215,Milton / Parc,2020-09-23,17:15:00,17,15,7,99,0,0,151,18,0,0,0,9,5,27,0,0,0,0,Parc,316
9215,Milton / Parc,2020-09-23,17:30:00,17,30,8,95,0,0,141,9,0,0,1,7,7,19,0,0,0,0,Parc,287
9215,Milton / Parc,2020-09-23,17:45:00,17,45,11,60,0,0,136,12,0,0,0,11,11,32,0,0,0,0,Parc,273
9215,Milton / Parc,2020-09-23,18:00:00,18,0,8,90,0,0,150,12,0,0,0,8,9,20,0,0,0,0,Parc,297
9215,Milton / Parc,2020-09-23,18:15:00,18,15,7,74,0,0,126,16,0,0,0,15,12,16,0,0,0,0,Parc,266
9217,Parc / Prince-Arthur,2020-09-23,06:30:00,6,30,0,31,1,0,93,0,2,0,5,0,0,0,0,0,0,0,Parc,132
9217,Parc / Prince-Arthur,2020-09-23,06:45:00,6,45,0,40,0,0,81,0,3,0,1,1,0,0,0,0,0,0,Parc,126
9217,Parc / Prince-Arthur,2020-09-23,07:00:00,7,0,0,45,0,2,127,0,7,0,8,0,0,1,0,0,0,0,Parc,190
9217,Parc / Prince-Arthur,2020-09-23,07:15:00,7,15,0,55,0,0,128,0,6,0,10,0,0,0,0,0,0,0,Parc,199
9217,Parc / Prince-Arthur,2020-09-23,07:30:00,7,30,0,51,0,0,159,0,3,0,5,1,0,0,0,0,0,0,Parc,219
9217,Parc / Prince-Arthur,2020-09-23,07:45:00,7,45,0,73,0,0,164,0,25,0,33,0,0,0,0,0,0,0,Parc,295
9217,Parc / Prince-Arthur,2020-09-23,08:00:00,8,0,0,73,0,1,157,1,5,0,14,0,0,2,0,0,0,0,Parc,253
9217,Parc / Prince-Arthur,2020-09-23,08:15:00,8,15,0,85,0,1,180,0,10,0,4,0,0,1,0,0,0,0,Parc,281
9217,Parc / Prince-Arthur,2020-09-23,08:30:00,8,30,0,58,1,0,179,0,9,0,6,0,0,0,0,0,0,0,Parc,253
9217,Parc / Prince-Arthur,2020-09-23,08:45:00,8,45,0,57,1,1,212,0,9,0,9,1,0,1,0,0,0,0,Parc,291
9217,Parc / Prince-Arthur,2020-09-23,09:00:00,9,0,0,72,0,1,154,0,5,0,5,0,0,1,0,0,0,0,Parc,238
9217,Parc / Prince-Arthur,2020-09-23,09:15:00,9,15,0,66,0,0,138,0,7,0,9,1,0,0,0,0,0,0,Parc,221
9217,Parc / Prince-Arthur,2020-09-23,15:30:00,15,30,1,105,1,0,140,0,4,0,18,2,0,0,0,0,0,0,Parc,271
9217,Parc / Prince-Arthur,2020-09-23,15:45:00,15,45,0,102,2,0,162,0,13,0,27,1,0,0,0,0,0,0,Parc,307
9217,Parc / Prince-Arthur,2020-09-23,16:00:00,16,0,0,125,1,0,166,0,10,0,23,1,0,2,0,0,0,0,Parc,328
9217,Parc / Prince-Arthur,2020-09-23,16:15:00,16,15,0,121,1,4,174,0,11,0,18,2,0,4,0,0,0,0,Parc,335
9217,Parc / Prince-Arthur,2020-09-23,16:30:00,16,30,0,114,1,0,148,0,15,0,14,2,0,0,0,0,0,0,Parc,294
9217,Parc / Prince-Arthur,2020-09-23,16:45:00,16,45,0,134,4,0,147,0,15,0,10,1,0,3,0,0,0,0,Parc,314
9217,Parc / Prince-Arthur,2020-09-23,17:00:00,17,0,0,130,1,2,126,0,14,0,16,3,0,1,0,0,0,0,Parc,293
9217,Parc / Prince-Arthur,2020-09-23,17:15:00,17,15,0,124,1,1,146,0,13,1,24,1,0,0,0,0,0,0,Parc,311
9217,Parc / Prince-Arthur,2020-09-23,17:30:00,17,30,0,115,1,2,128,0,18,0,18,0,0,1,0,0,0,0,Parc,283
9217,Parc / Prince-Arthur,2020-09-23,17:45:00,17,45,0,108,1,1,135,0,17,0,14,0,0,2,0,0,0,0,Parc,278
9217,Parc / Prince-Arthur,2020-09-23,18:00:00,18,0,0,114,1,1,141,0,22,0,26,0,0,1,0,0,0,0,Parc,306
9217,Parc / Prince-Arthur,2020-09-23,18:15:00,18,15,0,89,2,0,104,0,11,0,23,0,0,1,0,0,0,0,Parc,230
9317,Atwater / René-Lévesque,2021-05-18,06:00:00,6,0,0,79,12,5,18,1,1,5,4,4,13,19,0,0,0,0,480,161
9317,Atwater / René-Lévesque,2021-05-18,06:15:00,6,15,1,90,20,8,33,3,1,8,2,3,17,11,0,0,0,0,480,197
9317,Atwater / René-Lévesque,2021-05-18,06:30:00,6,30,0,112,21,15,35,4,0,5,3,9,16,15,0,0,0,0,480,235
9317,Atwater / René-Lévesque,2021-05-18,06:45:00,6,45,1,139,27,22,39,4,0,16,14,1,33,29,0,0,0,0,480,325
9317,Atwater / René-Lévesque,2021-05-18,07:00:00,7,0,0,163,22,22,49,4,1,10,12,12,29,13,0,0,0,0,480,337
9317,Atwater / René-Lévesque,2021-05-18,07:15:00,7,15,0,197,21,23,69,1,5,27,19,10,41,19,0,0,0,0,480,432
9317,Atwater / René-Lévesque,2021-05-18,07:30:00,7,30,0,257,31,36,98,3,5,22,16,7,46,39,0,0,0,0,480,560
9317,Atwater / René-Lévesque,2021-05-18,07:45:00,7,45,0,254,31,36,161,5,10,29,19,18,31,26,0,0,0,0,480,620
9317,Atwater / René-Lévesque,2021-05-18,08:00:00,8,0,0,190,34,44,143,11,8,41,23,25,35,32,0,0,0,0,480,586
9317,Atwater / René-Lévesque,2021-05-18,08:15:00,8,15,0,208,24,37,121,8,8,41,33,14,38,18,0,0,0,0,480,550
9317,Atwater / René-Lévesque,2021-05-18,08:30:00,8,30,0,185,37,29,119,8,6,27,29,19,38,24,0,0,0,0,480,521
9317,Atwater / René-Lévesque,2021-05-18,08:45:00,8,45,1,207,45,27,105,5,4,31,19,21,27,26,0,0,0,0,480,518
9317,Atwater / René-Lévesque,2021-05-18,09:00:00,9,0,0,146,28,29,104,4,3,27,36,17,30,24,0,0,0,0,480,448
9317,Atwater / René-Lévesque,2021-05-18,09:15:00,9,15,0,119,33,23,83,3,2,28,31,26,41,25,0,0,0,0,480,414
9317,Atwater / René-Lévesque,2021-05-18,09:30:00,9,30,0,155,30,26,113,3,4,36,28,17,43,22,0,0,0,0,480,477
9317,Atwater / René-Lévesque,2021-05-18,09:45:00,9,45,0,134,33,25,105,4,2,25,30,18,31,27,0,0,0,0,480,434
9317,Atwater / René-Lévesque,2021-05-18,10:00:00,10,0,0,143,37,34,92,2,5,33,26,22,31,25,0,0,0,0,480,450
9317,Atwater / René-Lévesque,2021-05-18,10:15:00,10,15,0,142,36,28,107,2,5,35,27,18,32,24,0,0,0,0,480,456
9317,Atwater / René-Lévesque,2021-05-18,10:30:00,10,30,0,142,26,32,117,4,7,31,30,16,37,22,0,0,0,0,480,464
9317,Atwater / René-Lévesque,2021-05-18,10:45:00,10,45,0,134,26,34,94,2,2,30,28,21,41,22,0,0,0,0,480,434
9317,Atwater / René-Lévesque,2021-05-18,11:00:00,11,0,0,132,24,23,135,2,5,35,28,11,33,23,0,0,0,0,480,451
9317,Atwater / René-Lévesque,2021-05-18,11:15:00,11,15,0,123,18,27,111,4,3,23,28,23,33,26,0,0,0,0,480,419
9317,Atwater / René-Lévesque,2021-05-18,11:30:00,11,30,0,117,32,25,115,3,4,40,26,23,35,29,0,0,0,0,480,449
9317,Atwater / René-Lévesque,2021-05-18,11:45:00,11,45,0,128,33,39,109,7,7,39,28,36,38,16,0,0,0,0,480,480
9317,Atwater / René-Lévesque,2021-05-18,12:00:00,12,0,0,118,28,38,118,8,7,34,41,25,34,26,0,0,0,0,480,477
9317,Atwater / René-Lévesque,2021-05-18,12:15:00,12,15,0,170,29,27,118,2,5,25,25,25,31,22,0,0,0,0,480,479
9317,Atwater / René-Lévesque,2021-05-18,12:30:00,12,30,0,171,36,28,115,3,5,26,30,27,46,25,0,0,0,0,480,512
9317,Atwater / René-Lévesque,2021-05-18,12:45:00,12,45,0,138,28,31,130,2,2,32,34,34,33,28,0,0,0,0,480,492
9317,Atwater / René-Lévesque,2021-05-18,13:00:00,13,0,0,148,27,36,130,6,6,43,35,40,44,31,0,0,0,0,480,546
9317,Atwater / René-Lévesque,2021-05-18,13:15:00,13,15,0,145,36,29,129,4,3,42,30,26,35,30,0,0,0,0,480,509
9317,Atwater / René-Lévesque,2021-05-18,13:30:00,13,30,0,179,26,34,130,5,5,55,39,22,37,35,0,0,0,0,480,567
9317,Atwater / René-Lévesque,2021-05-18,13:45:00,13,45,0,126,36,47,139,4,6,69,37,38,37,32,0,0,0,0,480,571
9317,Atwater / René-Lévesque,2021-05-18,14:00:00,14,0,0,140,38,42,151,5,6,69,42,35,36,26,0,0,0,0,480,590
9317,Atwater / René-Lévesque,2021-05-18,14:15:00,14,15,0,167,26,37,137,5,4,52,39,35,30,32,0,0,0,0,480,564
9317,Atwater / René-Lévesque,2021-05-18,14:30:00,14,30,0,167,31,27,122,7,6,46,60,37,44,31,0,0,0,0,480,578
9317,Atwater / René-Lévesque,2021-05-18,14:45:00,14,45,0,184,30,30,156,6,5,45,77,32,36,28,0,0,0,0,480,629
9317,Atwater / René-Lévesque,2021-05-18,15:00:00,15,0,0,173,31,22,157,4,6,37,73,36,36,30,0,0,0,0,480,605
9317,Atwater / René-Lévesque,2021-05-18,15:15:00,15,15,0,175,26,33,185,4,7,57,91,43,34,26,0,0,0,0,480,681
9317,Atwater / René-Lévesque,2021-05-18,15:30:00,15,30,5,162,34,37,182,4,9,43,68,29,43,22,0,0,0,0,480,638
9317,Atwater / René-Lévesque,2021-05-18,15:45:00,15,45,1,158,36,43,150,3,8,58,30,35,41,32,0,0,0,0,480,595
9317,Atwater / René-Lévesque,2021-05-18,16:00:00,16,0,15,127,23,30,157,7,12,53,56,31,45,36,0,0,0,0,480,592
9317,Atwater / René-Lévesque,2021-05-18,16:15:00,16,15,0,159,28,24,191,4,9,59,46,37,40,32,0,0,0,0,480,629
9317,Atwater / René-Lévesque,2021-05-18,16:30:00,16,30,0,166,28,31,167,5,7,52,51,18,45,36,0,0,0,0,480,606
9317,Atwater / René-Lévesque,2021-05-18,16:45:00,16,45,1,146,29,40,116,5,5,46,48,37,56,35,0,0,0,0,480,564
9317,Atwater / René-Lévesque,2021-05-18,17:00:00,17,0,0,165,32,35,154,11,21,54,67,36,36,29,0,0,0,0,480,640
9317,Atwater / René-Lévesque,2021-05-18,17:15:00,17,15,0,144,41,37,153,14,7,39,53,35,49,34,0,0,0,0,480,606
9317,Atwater / René-Lévesque,2021-05-18,17:30:00,17,30,0,148,28,25,113,8,32,52,33,31,54,25,0,0,0,0,480,549
9317,Atwater / René-Lévesque,2021-05-18,17:45:00,17,45,0,157,31,26,133,10,22,37,43,18,39,28,0,0,0,0,480,544
9317,Atwater / René-Lévesque,2021-05-18,18:00:00,18,0,0,127,29,26,93,11,38,54,38,35,45,28,0,0,0,0,480,524
9317,Atwater / René-Lévesque,2021-05-18,18:15:00,18,15,0,114,27,31,98,5,28,38,37,34,39,33,0,0,0,0,480,484
9317,Atwater / René-Lévesque,2021-05-18,18:30:00,18,30,0,127,26,27,91,7,26,46,33,26,33,42,0,0,0,0,480,484
9317,Atwater / René-Lévesque,2021-05-18,18:45:00,18,45,1,90,23,14,48,5,33,38,46,28,32,27,0,0,0,0,480,385
9317,Atwater / René-Lévesque,2021-05-18,19:00:00,19,0,0,104,25,24,100,6,37,38,33,21,20,27,0,0,0,0,480,435
9317,Atwater / René-Lévesque,2021-05-18,19:15:00,19,15,1,100,24,34,75,2,33,31,21,25,19,26,0,0,0,0,480,391
9317,Atwater / René-Lévesque,2021-05-18,19:30:00,19,30,0,93,21,26,85,10,27,28,24,29,22,17,0,0,0,0,480,382
9317,Atwater / René-Lévesque,2021-05-18,19:45:00,19,45,0,83,28,23,86,5,32,51,25,29,15,21,0,0,0,0,480,398
9317,Atwater / René-Lévesque,2021-05-18,20:00:00,20,0,0,90,17,26,74,1,17,41,16,26,30,22,0,0,0,0,480,360
9317,Atwater / René-Lévesque,2021-05-18,20:15:00,20,15,0,82,22,32,72,3,4,20,11,29,19,12,0,0,0,0,480,306
9317,Atwater / René-Lévesque,2021-05-18,20:30:00,20,30,1,85,32,24,73,2,0,12,7,18,15,7,0,0,0,0,480,276
9317,Atwater / René-Lévesque,2021-05-18,20:45:00,20,45,1,77,29,23,93,1,1,14,6,20,9,11,0,0,0,0,480,285
9317,Atwater / René-Lévesque,2021-05-18,21:00:00,21,0,0,90,18,13,81,1,3,16,18,27,16,12,0,0,0,0,480,295
9317,Atwater / René-Lévesque,2021-05-18,21:15:00,21,15,0,74,28,22,41,0,1,10,8,19,6,7,0,0,0,0,480,216
9317,Atwater / René-Lévesque,2021-05-18,21:30:00,21,30,0,42,20,7,26,0,0,11,2,19,10,4,0,0,0,0,480,141
9317,Atwater / René-Lévesque,2021-05-18,21:45:00,21,45,0,38,10,7,25,3,1,8,5,22,9,4,0,0,0,0,480,132
9317,Atwater / René-Lévesque,2021-05-18,22:00:00,22,0,0,37,8,2,19,0,0,7,3,21,3,4,0,0,0,0,480,104
9317,Atwater / René-Lévesque,2021-05-18,22:15:00,22,15,0,27,5,4,23,1,1,6,5,18,3,5,0,0,0,0,480,98
9317,Atwater / René-Lévesque,2021-05-18,22:30:00,22,30,0,45,5,4,26,0,1,4,2,11,5,3,0,0,0,0,480,106
9317,Atwater / René-Lévesque,2021-05-18,22:45:00,22,45,0,27,7,7,23,0,0,5,5,7,5,1,0,0,0,0,480,87
9317,Atwater / René-Lévesque,2021-05-18,23:00:00,23,0,0,35,6,1,17,2,0,1,4,3,1,5,0,0,0,0,480,75
9317,Atwater / René-Lévesque,2021-05-18,23:15:00,23,15,0,21,8,10,20,1,1,1,4,11,3,1,0,0,0,0,480,81
9317,Atwater / René-Lévesque,2021-05-18,23:30:00,23,30,0,24,5,6,21,1,0,3,0,6,2,2,0,0,0,0,480,70
9317,Atwater / René-Lévesque,2021-05-18,23:45:00,23,45,0,24,6,5,19,0,0,2,4,11,3,0,0,0,0,0,480,74
9326,Fort du / René-Lévesque,2021-05-18,06:00:00,6,0,0,0,0,2,17,0,0,3,18,12,42,0,0,0,0,0,480,94
9326,Fort du / René-Lévesque,2021-05-18,06:15:00,6,15,0,0,0,0,15,0,0,4,20,14,39,0,0,0,0,0,480,92
9326,Fort du / René-Lévesque,2021-05-18,06:30:00,6,30,0,0,0,2,24,0,0,13,26,19,34,0,0,0,0,0,480,118
9326,Fort du / René-Lévesque,2021-05-18,06:45:00,6,45,0,0,0,0,28,1,0,10,39,13,64,0,0,0,0,0,480,155
9326,Fort du / René-Lévesque,2021-05-18,07:00:00,7,0,0,0,0,1,51,1,0,21,37,33,51,0,0,0,0,0,480,195
9326,Fort du / René-Lévesque,2021-05-18,07:15:00,7,15,0,0,0,3,53,1,0,12,45,27,76,0,0,0,0,0,480,217
9326,Fort du / René-Lévesque,2021-05-18,07:30:00,7,30,0,0,0,3,84,4,0,20,59,33,77,0,0,0,0,0,480,280
9326,Fort du / René-Lévesque,2021-05-18,07:45:00,7,45,0,0,0,5,88,4,0,34,52,43,80,0,0,0,0,0,480,306
9326,Fort du / René-Lévesque,2021-05-18,08:00:00,8,0,0,0,0,5,89,5,0,28,71,47,105,0,0,0,0,0,480,350
9326,Fort du / René-Lévesque,2021-05-18,08:15:00,8,15,0,0,0,5,79,3,0,35,78,60,71,0,0,0,0,0,480,331
9326,Fort du / René-Lévesque,2021-05-18,08:30:00,8,30,0,0,0,4,55,6,0,38,58,46,79,0,0,0,0,0,480,286
9326,Fort du / René-Lévesque,2021-05-18,08:45:00,8,45,0,0,0,6,63,4,0,32,48,46,96,0,0,0,0,0,480,295
9326,Fort du / René-Lévesque,2021-05-18,09:00:00,9,0,0,0,0,3,64,11,0,38,55,43,73,0,0,0,0,0,480,287
9326,Fort du / René-Lévesque,2021-05-18,09:15:00,9,15,0,0,0,8,51,3,0,33,57,37,95,0,0,0,0,0,480,284
9326,Fort du / René-Lévesque,2021-05-18,09:30:00,9,30,0,0,0,3,44,7,0,26,63,50,94,0,0,0,0,0,480,287
9326,Fort du / René-Lévesque,2021-05-18,09:45:00,9,45,0,0,0,5,50,7,0,29,58,49,82,0,0,0,0,0,480,280
9326,Fort du / René-Lévesque,2021-05-18,10:00:00,10,0,0,0,0,4,62,6,0,30,45,53,84,0,0,0,0,0,480,284
9326,Fort du / René-Lévesque,2021-05-18,10:15:00,10,15,0,0,0,6,61,4,0,36,60,59,76,0,0,0,0,0,480,302
9326,Fort du / René-Lévesque,2021-05-18,10:30:00,10,30,0,0,0,5,60,2,0,33,63,64,81,0,0,0,0,0,480,308
9326,Fort du / René-Lévesque,2021-05-18,10:45:00,10,45,0,0,0,9,57,7,0,27,57,63,90,0,0,0,0,0,480,310
9326,Fort du / René-Lévesque,2021-05-18,11:00:00,11,0,0,0,0,4,61,5,0,26,51,51,79,0,0,0,0,0,480,277
9326,Fort du / René-Lévesque,2021-05-18,11:15:00,11,15,0,0,0,8,55,6,0,30,62,58,92,0,0,0,0,0,480,311
9326,Fort du / René-Lévesque,2021-05-18,11:30:00,11,30,0,0,0,11,66,7,0,28,59,66,91,0,0,0,0,0,480,328
9326,Fort du / René-Lévesque,2021-05-18,11:45:00,11,45,0,0,0,6,66,6,0,30,75,59,95,0,0,0,0,0,480,337
9326,Fort du / René-Lévesque,2021-05-18,12:00:00,12,0,0,0,0,6,71,6,0,37,92,89,91,0,0,0,0,0,480,392
9326,Fort du / René-Lévesque,2021-05-18,12:15:00,12,15,0,0,0,7,74,6,0,28,70,61,104,0,0,0,0,0,480,350
9326,Fort du / René-Lévesque,2021-05-18,12:30:00,12,30,0,0,0,5,75,6,0,29,50,80,95,0,0,0,0,0,480,340
9326,Fort du / René-Lévesque,2021-05-18,12:45:00,12,45,0,0,0,9,77,9,0,35,56,74,101,0,0,0,0,0,480,361
9326,Fort du / René-Lévesque,2021-05-18,13:00:00,13,0,0,0,0,7,83,9,0,37,62,63,109,0,0,0,0,0,480,370
9326,Fort du / René-Lévesque,2021-05-18,13:15:00,13,15,0,0,0,7,78,10,0,30,78,75,114,0,0,0,0,0,480,392
9326,Fort du / René-Lévesque,2021-05-18,13:30:00,13,30,0,0,0,8,92,2,0,28,95,90,99,0,0,0,0,0,480,414
9326,Fort du / René-Lévesque,2021-05-18,13:45:00,13,45,0,0,0,4,121,7,0,46,103,104,123,0,0,0,0,0,480,508
9326,Fort du / René-Lévesque,2021-05-18,14:00:00,14,0,0,0,0,11,111,8,0,37,107,105,108,0,0,0,0,0,480,487
9326,Fort du / René-Lévesque,2021-05-18,14:15:00,14,15,0,0,0,11,118,8,0,39,113,115,104,0,0,0,0,0,480,508
9326,Fort du / René-Lévesque,2021-05-18,14:30:00,14,30,0,0,0,13,101,9,0,48,69,89,100,0,0,0,0,0,480,429
9326,Fort du / René-Lévesque,2021-05-18,14:45:00,14,45,0,0,0,15,71,7,0,38,61,82,94,0,0,0,0,0,480,368
9326,Fort du / René-Lévesque,2021-05-18,15:00:00,15,0,0,0,0,9,125,5,0,43,72,108,106,0,0,0,0,0,480,468
9326,Fort du / René-Lévesque,2021-05-18,15:15:00,15,15,0,0,0,7,107,8,0,40,59,112,107,0,0,0,0,0,480,440
9326,Fort du / René-Lévesque,2021-05-18,15:30:00,15,30,0,0,0,16,87,8,0,50,71,72,103,0,0,0,0,0,480,407
9326,Fort du / René-Lévesque,2021-05-18,15:45:00,15,45,0,0,0,10,95,9,0,54,70,95,116,0,0,0,0,0,480,449
9326,Fort du / René-Lévesque,2021-05-18,16:00:00,16,0,0,0,0,10,124,10,0,43,79,103,105,0,0,0,0,0,480,474
9326,Fort du / René-Lévesque,2021-05-18,16:15:00,16,15,0,0,0,8,105,9,0,42,73,105,104,0,0,0,0,0,480,446
9326,Fort du / René-Lévesque,2021-05-18,16:30:00,16,30,0,0,0,4,116,7,0,40,80,110,107,0,0,0,0,0,480,464
9326,Fort du / René-Lévesque,2021-05-18,16:45:00,16,45,0,0,0,7,68,10,0,44,69,109,129,0,0,0,0,0,480,436
9326,Fort du / René-Lévesque,2021-05-18,17:00:00,17,0,0,0,0,8,106,8,0,60,60,124,114,0,0,0,0,0,480,480
9326,Fort du / René-Lévesque,2021-05-18,17:15:00,17,15,0,0,0,8,84,6,0,34,84,100,125,0,0,0,0,0,480,441
9326,Fort du / René-Lévesque,2021-05-18,17:30:00,17,30,0,0,0,8,102,6,0,42,59,89,119,0,0,0,0,0,480,425
9326,Fort du / René-Lévesque,2021-05-18,17:45:00,17,45,0,0,0,6,80,8,0,35,54,78,109,0,0,0,0,0,480,370
9326,Fort du / René-Lévesque,2021-05-18,18:00:00,18,0,0,0,0,16,86,7,0,54,53,93,114,0,0,0,0,0,480,423
9326,Fort du / René-Lévesque,2021-05-18,18:15:00,18,15,0,0,0,8,64,5,0,47,59,70,110,0,0,0,0,0,480,363
9326,Fort du / René-Lévesque,2021-05-18,18:30:00,18,30,0,0,0,8,76,10,0,39,57,82,100,0,0,0,0,0,480,372
9326,Fort du / René-Lévesque,2021-05-18,18:45:00,18,45,0,0,0,8,64,2,0,34,43,54,107,0,0,0,0,0,480,312
9326,Fort du / René-Lévesque,2021-05-18,19:00:00,19,0,0,0,0,6,59,4,0,34,43,58,96,0,0,0,0,0,480,300
9326,Fort du / René-Lévesque,2021-05-18,19:15:00,19,15,0,0,0,3,58,2,0,34,47,68,80,0,0,0,0,0,480,292
9326,Fort du / René-Lévesque,2021-05-18,19:30:00,19,30,0,0,0,6,56,6,0,36,47,53,86,0,0,0,0,0,480,290
9326,Fort du / René-Lévesque,2021-05-18,19:45:00,19,45,0,0,0,7,57,4,0,30,48,53,73,0,0,0,0,0,480,272
9326,Fort du / René-Lévesque,2021-05-18,20:00:00,20,0,0,0,0,9,67,2,0,38,42,51,76,0,0,0,0,0,480,285
9326,Fort du / René-Lévesque,2021-05-18,20:15:00,20,15,0,0,0,13,55,4,0,53,31,46,82,0,0,0,0,0,480,284
9326,Fort du / René-Lévesque,2021-05-18,20:30:00,20,30,0,0,0,3,46,3,0,38,39,60,62,0,0,0,0,0,480,251
9326,Fort du / René-Lévesque,2021-05-18,20:45:00,20,45,0,0,0,8,67,5,0,28,28,56,60,0,0,0,0,0,480,252
9326,Fort du / René-Lévesque,2021-05-18,21:00:00,21,0,0,0,0,9,56,3,0,34,21,45,48,0,0,0,0,0,480,216
9326,Fort du / René-Lévesque,2021-05-18,21:15:00,21,15,0,0,0,10,30,2,0,29,25,37,47,0,0,0,0,0,480,180
9326,Fort du / René-Lévesque,2021-05-18,21:30:00,21,30,0,0,0,6,23,4,0,29,18,23,35,0,0,0,0,0,480,138
9326,Fort du / René-Lévesque,2021-05-18,21:45:00,21,45,0,0,0,2,16,1,0,17,8,20,35,0,0,0,0,0,480,99
9326,Fort du / René-Lévesque,2021-05-18,22:00:00,22,0,0,0,0,1,15,1,0,14,8,26,27,0,0,0,0,0,480,92
9326,Fort du / René-Lévesque,2021-05-18,22:15:00,22,15,0,0,0,1,13,1,0,7,9,22,30,0,0,0,0,0,480,83
9326,Fort du / René-Lévesque,2021-05-18,22:30:00,22,30,0,0,0,2,8,1,0,5,5,16,25,0,0,0,0,0,480,62
9326,Fort du / René-Lévesque,2021-05-18,22:45:00,22,45,0,0,0,3,5,2,0,8,7,21,19,0,0,0,0,0,480,65
9326,Fort du / René-Lévesque,2021-05-18,23:00:00,23,0,0,0,0,0,12,1,0,6,8,23,7,0,0,0,0,0,480,57
9326,Fort du / René-Lévesque,2021-05-18,23:15:00,23,15,0,0,0,1,8,0,0,4,4,17,17,0,0,0,0,0,480,51
9326,Fort du / René-Lévesque,2021-05-18,23:30:00,23,30,0,0,0,2,8,0,0,9,10,16,14,0,0,0,0,0,480,59
9326,Fort du / René-Lévesque,2021-05-18,23:45:00,23,45,0,0,0,1,11,0,0,7,5,16,9,0,0,0,0,0,480,49
9327,Guy / René-Lévesque,2021-05-18,06:00:00,6,0,1,13,3,1,1,2,12,82,40,0,18,15,0,0,0,0,480,188
9327,Guy / René-Lévesque,2021-05-18,06:15:00,6,15,0,11,6,0,6,3,6,86,35,0,15,23,0,0,0,0,480,191
9327,Guy / René-Lévesque,2021-05-18,06:30:00,6,30,2,20,3,2,11,5,21,102,25,0,15,18,0,0,0,0,480,224
9327,Guy / René-Lévesque,2021-05-18,06:45:00,6,45,1,22,4,1,5,2,22,118,24,0,25,24,0,0,0,0,480,248
9327,Guy / René-Lévesque,2021-05-18,07:00:00,7,0,2,27,4,1,9,7,14,110,20,0,23,26,0,0,0,0,480,243
9327,Guy / René-Lévesque,2021-05-18,07:15:00,7,15,1,33,6,0,15,3,19,121,22,0,31,31,0,0,0,0,480,282
9327,Guy / René-Lévesque,2021-05-18,07:30:00,7,30,1,41,5,0,11,0,23,122,22,0,35,33,0,0,0,0,480,293
9327,Guy / René-Lévesque,2021-05-18,07:45:00,7,45,6,43,9,0,34,10,39,177,22,0,25,49,0,0,0,0,480,414
9327,Guy / René-Lévesque,2021-05-18,08:00:00,8,0,5,49,8,0,39,12,29,116,23,1,65,45,0,0,0,0,480,392
9327,Guy / René-Lévesque,2021-05-18,08:15:00,8,15,2,49,13,0,43,15,27,148,27,0,52,39,0,0,0,0,480,415
9327,Guy / René-Lévesque,2021-05-18,08:30:00,8,30,5,51,8,0,31,5,25,154,27,0,62,52,0,0,0,0,480,420
9327,Guy / René-Lévesque,2021-05-18,08:45:00,8,45,5,46,2,0,24,10,19,154,31,0,53,38,0,0,0,0,480,382
9327,Guy / René-Lévesque,2021-05-18,09:00:00,9,0,4,37,8,0,25,14,28,154,27,0,58,40,0,0,0,0,480,395
9327,Guy / René-Lévesque,2021-05-18,09:15:00,9,15,5,42,3,0,23,9,26,151,40,0,66,46,0,0,0,0,480,411
9327,Guy / René-Lévesque,2021-05-18,09:30:00,9,30,4,27,6,0,27,13,26,118,46,0,67,28,0,0,0,0,480,362
9327,Guy / René-Lévesque,2021-05-18,09:45:00,9,45,6,35,9,0,23,15,25,117,38,0,71,32,0,0,0,0,480,371
9327,Guy / René-Lévesque,2021-05-18,10:00:00,10,0,3,32,8,0,25,18,12,116,19,0,66,23,0,0,0,0,480,322
9327,Guy / René-Lévesque,2021-05-18,10:15:00,10,15,3,32,9,1,29,15,11,106,25,0,81,24,0,0,0,0,480,336
9327,Guy / René-Lévesque,2021-05-18,10:30:00,10,30,4,22,6,0,17,10,21,119,36,0,71,26,0,0,0,0,480,332
9327,Guy / René-Lévesque,2021-05-18,10:45:00,10,45,8,32,9,1,18,15,17,111,33,0,86,28,0,0,0,0,480,358
9327,Guy / René-Lévesque,2021-05-18,11:00:00,11,0,3,35,12,1,20,14,17,114,37,0,82,33,0,0,0,0,480,368
