date,line,delay_start,start_time,end_time,temp_start,rain_amt,snow_amt,delay_end,total_traffic,T_NBLT,T_NBT,T_NBRT,T_SBLT,T_SBT,T_SBRT,T_EBLT,T_EBT,T_EBRT,T_WBLT,T_WBT,T_WBRT
2022-07-13,121,0,1900-01-01 16:35:00,1900-01-01 17:31:00,25.1,0.0,0.0,-3,2098.0,0.0,0.0,0.0,146.0,216.0,29.0,0.0,769.0,69.0,0.0,791.0,78.0
2022-07-13,121,-1,1900-01-01 16:43:00,1900-01-01 17:43:00,25.1,0.0,0.0,0,2098.0,0.0,0.0,0.0,146.0,216.0,29.0,0.0,769.0,69.0,0.0,791.0,78.0
2022-07-13,121,0,1900-01-01 16:54:00,1900-01-01 17:56:00,25.1,0.0,0.0,3,2148.0,0.0,0.0,0.0,139.0,219.0,32.0,0.0,788.0,67.0,0.0,820.0,83.0
2022-07-13,121,0,1900-01-01 17:03:00,1900-01-01 17:58:00,24.7,0.0,0.0,-4,1603.0,0.0,0.0,0.0,92.0,146.0,22.0,0.0,599.0,55.0,0.0,623.0,66.0
2022-07-13,121,-1,1900-01-01 17:11:00,1900-01-01 18:10:00,24.7,0.0,0.0,-1,2088.0,0.0,0.0,0.0,117.0,193.0,27.0,0.0,773.0,77.0,1.0,807.0,93.0
2022-07-13,121,-1,1900-01-01 17:19:00,1900-01-01 18:16:00,24.7,0.0,0.0,-3,2006.0,0.0,0.0,0.0,96.0,188.0,32.0,0.0,749.0,82.0,1.0,768.0,90.0
2022-07-13,121,-1,1900-01-01 17:29:00,1900-01-01 18:39:00,24.7,0.0,0.0,12,2382.0,0.0,0.0,0.0,116.0,227.0,44.0,0.0,892.0,104.0,1.0,899.0,99.0
2022-07-13,121,2,1900-01-01 17:46:00,1900-01-01 18:42:00,24.7,0.0,0.0,3,1314.0,0.0,0.0,0.0,56.0,124.0,29.0,0.0,502.0,63.0,1.0,484.0,55.0
2022-07-13,121,0,1900-01-01 17:59:00,1900-01-01 18:48:00,24.7,0.0,0.0,-3,1652.0,0.0,0.0,0.0,70.0,156.0,39.0,0.0,616.0,84.0,1.0,619.0,67.0
2022-07-13,121,-2,1900-01-01 18:13:00,1900-01-01 19:03:00,23.2,0.0,0.0,-2,1520.0,0.0,0.0,0.0,66.0,146.0,44.0,0.0,579.0,78.0,0.0,551.0,56.0
2022-07-13,121,0,1900-01-01 18:31:00,1900-01-01 19:26:00,23.2,0.0,0.0,8,1003.0,0.0,0.0,0.0,51.0,97.0,27.0,0.0,370.0,52.0,0.0,371.0,35.0
2022-07-13,121,0,1900-01-01 18:46:00,1900-01-01 19:36:00,23.2,0.0,0.0,5,964.0,0.0,0.0,0.0,61.0,83.0,21.0,0.0,366.0,49.0,0.0,344.0,40.0
2022-07-13,121,0,1900-01-01 19:00:00,1900-01-01 19:47:00,23.1,0.0,0.0,2,1201.0,0.0,0.0,0.0,73.0,102.0,26.0,0.0,466.0,57.0,0.0,428.0,49.0
2022-07-13,121,-1,1900-01-01 19:14:00,1900-01-01 20:01:00,23.1,0.0,0.0,1,1111.0,0.0,0.0,0.0,67.0,82.0,21.0,2.0,442.0,49.0,0.0,407.0,41.0
2022-07-13,121,0,1900-01-01 19:31:00,1900-01-01 20:18:00,23.1,0.0,0.0,2,739.0,0.0,0.0,0.0,38.0,55.0,12.0,2.0,324.0,33.0,0.0,246.0,29.0
2022-07-13,121,-15,1900-01-01 19:31:00,1900-01-01 20:35:00,23.1,0.0,0.0,4,987.0,0.0,0.0,0.0,47.0,76.0,16.0,2.0,408.0,46.0,0.0,351.0,41.0
2022-07-13,121,0,1900-01-01 20:05:00,1900-01-01 20:54:00,22.6,0.0,0.0,4,703.0,0.0,0.0,0.0,31.0,50.0,10.0,0.0,291.0,37.0,0.0,252.0,32.0
2022-07-13,121,2,1900-01-01 20:27:00,1900-01-01 21:07:00,22.6,0.0,0.0,-3,689.0,0.0,0.0,0.0,29.0,45.0,15.0,0.0,268.0,34.0,0.0,269.0,29.0
2022-07-13,121,0,1900-01-01 20:45:00,1900-01-01 21:32:00,22.6,0.0,0.0,2,908.0,0.0,0.0,0.0,48.0,76.0,13.0,0.0,346.0,40.0,0.0,356.0,29.0
2022-07-13,121,0,1900-01-01 21:05:00,1900-01-01 21:50:00,20.5,0.0,0.0,0,700.0,0.0,0.0,0.0,38.0,69.0,5.0,0.0,228.0,30.0,0.0,310.0,20.0
2022-07-13,121,2,1900-01-01 21:27:00,1900-01-01 22:14:00,20.5,0.0,0.0,4,693.0,0.0,0.0,0.0,28.0,58.0,7.0,0.0,224.0,27.0,0.0,328.0,21.0
2022-07-13,121,-9,1900-01-01 21:29:00,1900-01-01 22:15:00,20.5,0.0,0.0,-1,926.0,0.0,0.0,0.0,32.0,76.0,12.0,0.0,303.0,42.0,1.0,436.0,24.0
2022-07-13,121,0,1900-01-01 21:45:00,1900-01-01 22:30:00,20.5,0.0,0.0,0,931.0,0.0,0.0,0.0,23.0,61.0,14.0,0.0,295.0,42.0,1.0,466.0,29.0
2022-07-13,121,0,1900-01-01 22:05:00,1900-01-01 22:49:00,19.3,0.0,0.0,-1,672.0,0.0,0.0,0.0,19.0,40.0,10.0,0.0,217.0,31.0,1.0,329.0,25.0
2022-07-13,121,1,1900-01-01 22:26:00,1900-01-01 23:07:00,19.3,0.0,0.0,-3,611.0,0.0,0.0,0.0,20.0,33.0,11.0,0.0,211.0,21.0,0.0,288.0,27.0
2022-07-13,121,0,1900-01-01 22:45:00,1900-01-01 23:27:00,19.3,0.0,0.0,-2,531.0,0.0,0.0,0.0,26.0,26.0,9.0,0.0,210.0,19.0,0.0,217.0,24.0
2022-07-13,121,2,1900-01-01 00:33:00,1900-01-01 01:14:00,19.5,0.0,0.0,3,71.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,34.0,3.0,2.0,21.0,5.0
2022-07-13,121,0,1900-01-01 01:04:00,1900-01-01 01:39:00,19.0,0.0,0.0,-2,61.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,39.0,2.0,0.0,13.0,1.0
2022-07-13,121,0,1900-01-01 01:30:00,1900-01-01 02:04:00,19.0,0.0,0.0,-3,68.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,42.0,1.0,0.0,17.0,1.0
2022-07-13,121,-1,1900-01-01 04:49:00,1900-01-01 05:31:00,18.0,0.0,0.0,-4,243.0,0.0,0.0,0.0,6.0,33.0,3.0,0.0,38.0,7.0,0.0,152.0,4.0
2022-07-13,121,0,1900-01-01 05:05:00,1900-01-01 05:44:00,18.4,0.0,0.0,-6,197.0,0.0,0.0,0.0,6.0,29.0,2.0,0.0,34.0,4.0,0.0,120.0,2.0
2022-07-13,121,-1,1900-01-01 05:16:00,1900-01-01 05:59:00,18.4,0.0,0.0,-3,222.0,0.0,0.0,0.0,8.0,35.0,2.0,0.0,42.0,3.0,0.0,131.0,1.0
2022-07-13,121,0,1900-01-01 05:30:00,1900-01-01 06:14:00,18.4,0.0,0.0,-3,377.0,0.0,0.0,0.0,10.0,52.0,4.0,0.0,73.0,10.0,0.0,224.0,4.0
2022-07-13,121,0,1900-01-01 05:42:00,1900-01-01 06:40:00,18.4,0.0,0.0,7,765.0,0.0,0.0,0.0,32.0,101.0,14.0,0.0,139.0,29.0,0.0,441.0,9.0
2022-07-13,121,0,1900-01-01 05:54:00,1900-01-01 06:44:00,18.4,0.0,0.0,-2,655.0,0.0,0.0,0.0,29.0,86.0,14.0,0.0,114.0,27.0,0.0,376.0,9.0
2022-07-13,121,-1,1900-01-01 06:05:00,1900-01-01 06:56:00,19.0,0.0,0.0,-3,751.0,0.0,0.0,0.0,40.0,111.0,16.0,1.0,141.0,29.0,0.0,398.0,15.0
2022-07-13,121,-1,1900-01-01 06:15:00,1900-01-01 07:08:00,19.0,0.0,0.0,-1,1055.0,0.0,0.0,0.0,57.0,158.0,22.0,1.0,208.0,44.0,0.0,541.0,24.0
2022-07-13,121,0,1900-01-01 06:26:00,1900-01-01 07:16:00,19.0,0.0,0.0,-3,1211.0,0.0,0.0,0.0,61.0,190.0,20.0,1.0,274.0,47.0,0.0,590.0,28.0
2022-07-13,121,0,1900-01-01 06:36:00,1900-01-01 07:29:00,19.0,0.0,0.0,-2,928.0,0.0,0.0,0.0,45.0,146.0,13.0,1.0,218.0,38.0,0.0,444.0,23.0
2022-07-13,121,-1,1900-01-01 06:55:00,1900-01-01 07:50:00,19.0,0.0,0.0,-4,1450.0,0.0,0.0,0.0,81.0,234.0,36.0,1.0,341.0,56.0,0.0,676.0,25.0
2022-07-13,121,-1,1900-01-01 07:05:00,1900-01-01 07:57:00,19.8,0.0,0.0,-7,1146.0,0.0,0.0,0.0,64.0,187.0,30.0,1.0,274.0,41.0,0.0,533.0,16.0
2022-07-13,121,0,1900-01-01 07:16:00,1900-01-01 08:09:00,19.8,0.0,0.0,-5,1192.0,0.0,0.0,0.0,78.0,188.0,33.0,1.0,292.0,45.0,0.0,532.0,23.0
2022-07-13,121,1,1900-01-01 07:27:00,1900-01-01 08:19:00,19.8,0.0,0.0,-7,1593.0,0.0,0.0,1.0,110.0,243.0,33.0,1.0,406.0,63.0,0.0,697.0,39.0
2022-07-13,121,0,1900-01-01 07:36:00,1900-01-01 08:34:00,19.8,0.0,0.0,-2,1625.0,0.0,0.0,1.0,128.0,234.0,22.0,0.0,441.0,69.0,0.0,684.0,46.0
2022-07-13,121,-1,1900-01-01 07:44:00,1900-01-01 08:41:00,19.8,0.0,0.0,-3,1625.0,0.0,0.0,1.0,128.0,234.0,22.0,0.0,441.0,69.0,0.0,684.0,46.0
2022-07-13,121,0,1900-01-01 07:53:00,1900-01-01 08:30:00,19.8,0.0,0.0,-3,1242.0,0.0,0.0,1.0,106.0,172.0,8.0,0.0,344.0,51.0,0.0,519.0,41.0
2022-07-13,121,0,1900-01-01 07:55:00,1900-01-01 08:52:00,19.8,0.0,0.0,-2,1762.0,0.0,0.0,1.0,155.0,235.0,9.0,0.0,493.0,79.0,0.0,719.0,71.0
2022-07-13,121,0,1900-01-01 08:05:00,1900-01-01 08:58:00,20.9,0.0,0.0,-6,1343.0,0.0,0.0,1.0,126.0,177.0,3.0,0.0,382.0,61.0,0.0,534.0,59.0
2022-07-13,121,0,1900-01-01 08:15:00,1900-01-01 09:10:00,20.9,0.0,0.0,-4,1724.0,0.0,0.0,1.0,159.0,224.0,20.0,0.0,495.0,77.0,0.0,670.0,78.0
2022-07-13,121,-1,1900-01-01 08:20:00,1900-01-01 08:56:00,20.9,0.0,0.0,-5,942.0,0.0,0.0,0.0,94.0,122.0,3.0,0.0,268.0,43.0,0.0,369.0,43.0
2022-07-13,121,-1,1900-01-01 08:29:00,1900-01-01 09:28:00,20.9,0.0,0.0,-1,1679.0,0.0,0.0,0.0,149.0,202.0,27.0,0.0,498.0,73.0,0.0,648.0,82.0
2022-07-13,121,0,1900-01-01 08:45:00,1900-01-01 09:41:00,20.9,0.0,0.0,-3,1615.0,0.0,0.0,0.0,132.0,184.0,33.0,0.0,491.0,68.0,0.0,623.0,84.0
2022-07-13,121,0,1900-01-01 09:15:00,1900-01-01 10:06:00,21.9,0.0,0.0,-4,1383.0,0.0,0.0,0.0,101.0,155.0,35.0,0.0,452.0,56.0,0.0,519.0,65.0
2022-07-13,121,1,1900-01-01 09:31:00,1900-01-01 10:21:00,21.9,0.0,0.0,-4,976.0,0.0,0.0,0.0,68.0,115.0,26.0,0.0,310.0,46.0,0.0,369.0,42.0
2022-07-13,121,0,1900-01-01 09:45:00,1900-01-01 10:39:00,21.9,0.0,0.0,-1,1299.0,0.0,0.0,0.0,83.0,152.0,31.0,0.0,420.0,62.0,0.0,500.0,51.0
2022-07-13,121,0,1900-01-01 10:00:00,1900-01-01 10:53:00,23.0,0.0,0.0,-2,1289.0,0.0,0.0,0.0,96.0,146.0,31.0,0.0,393.0,54.0,0.0,522.0,47.0
2022-07-13,121,-1,1900-01-01 10:14:00,1900-01-01 11:04:00,23.0,0.0,0.0,-6,1298.0,0.0,0.0,0.0,84.0,127.0,32.0,1.0,399.0,57.0,0.0,549.0,49.0
2022-07-13,121,-1,1900-01-01 10:29:00,1900-01-01 11:23:00,23.0,0.0,0.0,-2,1331.0,0.0,0.0,0.0,91.0,124.0,36.0,1.0,421.0,59.0,0.0,544.0,55.0
2022-07-13,121,0,1900-01-01 10:45:00,1900-01-01 11:52:00,23.0,0.0,0.0,12,1717.0,0.0,0.0,0.0,124.0,167.0,45.0,1.0,529.0,74.0,0.0,708.0,69.0
2022-07-13,121,0,1900-01-01 11:00:00,1900-01-01 11:52:00,24.2,0.0,0.0,-3,1377.0,0.0,0.0,0.0,89.0,137.0,37.0,1.0,436.0,63.0,0.0,558.0,56.0
2022-07-13,121,13,1900-01-01 11:28:00,1900-01-01 12:10:00,24.2,0.0,0.0,0,1113.0,0.0,0.0,0.0,70.0,125.0,20.0,2.0,337.0,50.0,0.0,472.0,37.0
2022-07-13,121,0,1900-01-01 11:30:00,1900-01-01 12:19:00,24.2,0.0,0.0,-6,1537.0,0.0,0.0,0.0,97.0,166.0,31.0,2.0,472.0,78.0,0.0,639.0,52.0
2022-07-13,121,5,1900-01-01 11:50:00,1900-01-01 12:38:00,24.2,0.0,0.0,-2,1220.0,0.0,0.0,0.0,73.0,120.0,25.0,2.0,391.0,70.0,0.0,495.0,44.0
2022-07-13,121,0,1900-01-01 12:00:00,1900-01-01 12:51:00,25.0,0.0,0.0,-4,1611.0,0.0,0.0,0.0,104.0,151.0,36.0,2.0,528.0,86.0,1.0,648.0,55.0
2022-07-13,121,-1,1900-01-01 12:14:00,1900-01-01 13:05:00,25.0,0.0,0.0,-5,1574.0,0.0,0.0,0.0,113.0,133.0,37.0,0.0,542.0,77.0,1.0,618.0,53.0
2022-07-13,121,-1,1900-01-01 12:26:00,1900-01-01 13:18:00,25.0,0.0,0.0,-4,1541.0,0.0,0.0,0.0,110.0,130.0,32.0,0.0,524.0,79.0,1.0,617.0,48.0
2022-07-13,121,-1,1900-01-01 12:38:00,1900-01-01 13:29:00,25.0,0.0,0.0,-5,1149.0,0.0,0.0,0.0,86.0,96.0,24.0,0.0,387.0,56.0,1.0,466.0,33.0
2022-07-13,121,0,1900-01-01 12:51:00,1900-01-01 13:49:00,25.0,0.0,0.0,3,1533.0,0.0,0.0,0.0,97.0,119.0,29.0,0.0,500.0,87.0,0.0,648.0,53.0
2022-07-13,121,-1,1900-01-01 13:02:00,1900-01-01 13:52:00,24.7,0.0,0.0,-6,1166.0,0.0,0.0,0.0,66.0,92.0,22.0,0.0,367.0,77.0,0.0,501.0,41.0
2022-07-13,121,-1,1900-01-01 13:15:00,1900-01-01 14:13:00,24.7,0.0,0.0,2,1562.0,0.0,0.0,0.0,92.0,131.0,32.0,0.0,517.0,87.0,1.0,646.0,56.0
2022-07-13,121,-1,1900-01-01 13:27:00,1900-01-01 14:19:00,24.7,0.0,0.0,-4,1607.0,0.0,0.0,0.0,92.0,141.0,32.0,0.0,563.0,65.0,1.0,652.0,61.0
2022-07-13,121,0,1900-01-01 13:41:00,1900-01-01 14:35:00,24.7,0.0,0.0,-1,1694.0,0.0,0.0,3.0,90.0,160.0,32.0,0.0,628.0,52.0,1.0,670.0,58.0
2022-07-13,121,-1,1900-01-01 13:52:00,1900-01-01 14:49:00,24.7,0.0,0.0,1,1768.0,0.0,0.0,3.0,100.0,179.0,30.0,0.0,682.0,48.0,1.0,663.0,62.0
2022-07-13,121,0,1900-01-01 14:05:00,1900-01-01 14:56:00,24.2,0.0,0.0,-6,1372.0,0.0,0.0,3.0,74.0,140.0,20.0,0.0,532.0,38.0,0.0,518.0,47.0
2022-07-13,121,0,1900-01-01 14:16:00,1900-01-01 15:18:00,24.2,0.0,0.0,4,1920.0,0.0,0.0,3.0,109.0,182.0,26.0,0.0,745.0,78.0,0.0,703.0,74.0
2022-07-13,121,-1,1900-01-01 14:26:00,1900-01-01 15:19:00,24.2,0.0,0.0,-6,1920.0,0.0,0.0,3.0,109.0,182.0,26.0,0.0,745.0,78.0,0.0,703.0,74.0
2022-07-13,121,-1,1900-01-01 14:38:00,1900-01-01 15:33:00,24.2,0.0,0.0,-4,1960.0,0.0,0.0,0.0,123.0,188.0,26.0,0.0,747.0,91.0,0.0,707.0,78.0
2022-07-13,121,2,1900-01-01 14:53:00,1900-01-01 15:48:00,24.2,0.0,0.0,-1,1988.0,0.0,0.0,0.0,131.0,192.0,32.0,0.0,739.0,94.0,0.0,719.0,81.0
2022-07-13,121,0,1900-01-01 15:03:00,1900-01-01 16:07:00,24.8,0.0,0.0,6,2028.0,0.0,0.0,0.0,141.0,184.0,38.0,0.0,737.0,96.0,0.0,756.0,76.0
2022-07-13,121,0,1900-01-01 15:15:00,1900-01-01 16:11:00,24.8,0.0,0.0,-2,2028.0,0.0,0.0,0.0,141.0,184.0,38.0,0.0,737.0,96.0,0.0,756.0,76.0
2022-07-13,121,-11,1900-01-01 15:15:00,1900-01-01 16:21:00,24.8,0.0,0.0,-3,2548.0,0.0,0.0,0.0,173.0,233.0,47.0,0.0,932.0,112.0,0.0,949.0,102.0
2022-07-13,121,0,1900-01-01 15:38:00,1900-01-01 16:41:00,24.8,0.0,0.0,5,2095.0,0.0,0.0,0.0,148.0,195.0,44.0,0.0,776.0,84.0,0.0,768.0,80.0
2022-07-13,121,0,1900-01-01 15:51:00,1900-01-01 16:47:00,24.8,0.0,0.0,-2,2121.0,0.0,0.0,0.0,143.0,199.0,37.0,0.0,791.0,85.0,0.0,786.0,80.0
2022-07-13,121,9,1900-01-01 16:12:00,1900-01-01 17:04:00,25.1,0.0,0.0,3,2112.0,0.0,0.0,0.0,151.0,230.0,35.0,0.0,785.0,76.0,0.0,759.0,76.0
2022-07-13,121,0,1900-01-01 16:15:00,1900-01-01 17:12:00,25.1,0.0,0.0,-1,2112.0,0.0,0.0,0.0,151.0,230.0,35.0,0.0,785.0,76.0,0.0,759.0,76.0
2022-07-13,121,7,1900-01-01 16:32:00,1900-01-01 17:21:00,25.1,0.0,0.0,-2,1595.0,0.0,0.0,0.0,110.0,170.0,22.0,0.0,589.0,49.0,0.0,596.0,59.0
2022-07-13,121,1,1900-01-01 16:36:00,1900-01-01 17:44:00,25.1,0.0,0.0,11,2098.0,0.0,0.0,0.0,146.0,216.0,29.0,0.0,769.0,69.0,0.0,791.0,78.0
2022-07-13,121,0,1900-01-01 16:46:00,1900-01-01 17:44:00,25.1,0.0,0.0,0,1583.0,0.0,0.0,0.0,115.0,162.0,24.0,0.0,578.0,46.0,0.0,600.0,58.0
2022-07-13,121,-1,1900-01-01 16:56:00,1900-01-01 17:50:00,25.1,0.0,0.0,-6,2148.0,0.0,0.0,0.0,139.0,219.0,32.0,0.0,788.0,67.0,0.0,820.0,83.0
2022-07-13,121,0,1900-01-01 17:08:00,1900-01-01 18:05:00,24.7,0.0,0.0,-2,2088.0,0.0,0.0,0.0,117.0,193.0,27.0,0.0,773.0,77.0,1.0,807.0,93.0
2022-07-13,121,1,1900-01-01 17:21:00,1900-01-01 18:19:00,24.7,0.0,0.0,-1,2006.0,0.0,0.0,0.0,96.0,188.0,32.0,0.0,749.0,82.0,1.0,768.0,90.0
2022-07-13,121,0,1900-01-01 17:34:00,1900-01-01 18:31:00,24.7,0.0,0.0,-2,1879.0,0.0,0.0,0.0,80.0,181.0,37.0,0.0,712.0,84.0,1.0,704.0,80.0
2022-07-13,121,39,1900-01-01 18:26:00,1900-01-01 18:54:00,23.2,0.0,0.0,10,714.0,0.0,0.0,0.0,34.0,71.0,22.0,0.0,257.0,43.0,0.0,266.0,21.0
2022-07-13,121,0,1900-01-01 18:01:00,1900-01-01 18:53:00,23.2,0.0,0.0,-5,1167.0,0.0,0.0,0.0,45.0,109.0,34.0,0.0,442.0,62.0,0.0,435.0,40.0
2022-07-13,121,1,1900-01-01 18:16:00,1900-01-01 19:11:00,23.2,0.0,0.0,1,1067.0,0.0,0.0,0.0,55.0,108.0,32.0,0.0,394.0,59.0,0.0,382.0,37.0
2022-07-13,121,-1,1900-01-01 18:28:00,1900-01-01 19:19:00,23.2,0.0,0.0,-3,1379.0,0.0,0.0,0.0,71.0,136.0,39.0,0.0,513.0,74.0,0.0,502.0,44.0
2022-07-13,121,-1,1900-01-01 18:42:00,1900-01-01 19:31:00,23.2,0.0,0.0,-3,1302.0,0.0,0.0,0.0,75.0,115.0,31.0,0.0,480.0,70.0,0.0,479.0,52.0
2022-07-13,121,0,1900-01-01 18:56:00,1900-01-01 19:43:00,23.2,0.0,0.0,-3,964.0,0.0,0.0,0.0,61.0,83.0,21.0,0.0,366.0,49.0,0.0,344.0,40.0
2022-07-13,121,0,1900-01-01 19:10:00,1900-01-01 19:56:00,23.1,0.0,0.0,-4,848.0,0.0,0.0,0.0,52.0,65.0,16.0,0.0,329.0,41.0,0.0,312.0,33.0
2022-07-13,121,0,1900-01-01 19:26:00,1900-01-01 20:27:00,23.1,0.0,0.0,11,1038.0,0.0,0.0,0.0,62.0,73.0,16.0,2.0,434.0,51.0,0.0,354.0,46.0
2022-07-13,121,0,1900-01-01 19:41:00,1900-01-01 20:26:00,23.1,0.0,0.0,-3,739.0,0.0,0.0,0.0,38.0,55.0,12.0,2.0,324.0,33.0,0.0,246.0,29.0
2022-07-13,121,0,1900-01-01 20:00:00,1900-01-01 20:44:00,22.6,0.0,0.0,-4,750.0,0.0,0.0,0.0,35.0,57.0,11.0,2.0,308.0,38.0,0.0,267.0,32.0
2022-07-13,121,0,1900-01-01 20:21:00,1900-01-01 21:08:00,22.6,0.0,0.0,-1,689.0,0.0,0.0,0.0,29.0,45.0,15.0,0.0,268.0,34.0,0.0,269.0,29.0
2022-07-13,121,-1,1900-01-01 20:40:00,1900-01-01 21:30:00,22.6,0.0,0.0,1,908.0,0.0,0.0,0.0,48.0,76.0,13.0,0.0,346.0,40.0,0.0,356.0,29.0
2022-07-13,121,-1,1900-01-01 21:04:00,1900-01-01 21:53:00,20.5,0.0,0.0,0,700.0,0.0,0.0,0.0,38.0,69.0,5.0,0.0,228.0,30.0,0.0,310.0,20.0
2022-07-13,121,4,1900-01-01 21:34:00,1900-01-01 22:26:00,20.5,0.0,0.0,8,691.0,0.0,0.0,0.0,21.0,50.0,11.0,0.0,219.0,33.0,1.0,336.0,20.0
2022-07-13,121,0,1900-01-01 22:00:00,1900-01-01 22:46:00,19.3,0.0,0.0,-2,897.0,0.0,0.0,0.0,26.0,55.0,13.0,0.0,291.0,38.0,1.0,439.0,34.0
2022-07-13,121,-1,1900-01-01 22:29:00,1900-01-01 23:14:00,19.3,0.0,0.0,-4,611.0,0.0,0.0,0.0,20.0,33.0,11.0,0.0,211.0,21.0,0.0,288.0,27.0
2022-07-13,121,-1,1900-01-01 22:59:00,1900-01-01 23:41:00,19.3,0.0,0.0,-4,461.0,0.0,0.0,0.0,19.0,19.0,10.0,0.0,208.0,20.0,0.0,168.0,17.0
2022-07-13,460,0,1900-01-01 05:30:00,1900-01-01 06:25:00,18.4,0.0,0.0,-2,1736.0,253.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,59.0,1176.0,227.0
2022-07-13,460,0,1900-01-01 06:00:00,1900-01-01 07:14:00,19.0,0.0,0.0,14,2890.0,352.0,0.0,0.0,0.0,35.0,8.0,0.0,0.0,0.0,126.0,1970.0,399.0
2022-07-13,460,-10,1900-01-01 06:20:00,1900-01-01 07:51:00,19.0,0.0,0.0,19,3839.0,550.0,0.0,0.0,0.0,61.0,8.0,0.0,0.0,0.0,189.0,2429.0,602.0
2022-07-13,460,8,1900-01-01 06:38:00,1900-01-01 07:38:00,19.0,0.0,0.0,6,2476.0,357.0,0.0,0.0,0.0,41.0,6.0,0.0,0.0,0.0,128.0,1538.0,406.0
2022-07-13,460,2,1900-01-01 07:00:00,1900-01-01 08:05:00,19.8,0.0,0.0,4,3324.0,535.0,0.0,0.0,0.0,54.0,8.0,0.0,0.0,0.0,169.0,2002.0,556.0
2022-07-13,460,1,1900-01-01 07:13:00,1900-01-01 08:35:00,19.8,0.0,0.0,20,4207.0,729.0,0.0,0.0,0.0,70.0,14.0,0.0,0.0,0.0,213.0,2475.0,706.0
2022-07-13,460,0,1900-01-01 07:43:00,1900-01-01 08:44:00,19.8,0.0,0.0,-2,2917.0,518.0,0.0,0.0,0.0,48.0,11.0,0.0,0.0,0.0,156.0,1703.0,481.0
2022-07-13,460,-1,1900-01-01 08:14:00,1900-01-01 09:20:00,20.9,0.0,0.0,1,3276.0,615.0,0.0,0.0,0.0,86.0,27.0,0.0,0.0,0.0,185.0,1801.0,562.0
2022-07-13,460,0,1900-01-01 08:40:00,1900-01-01 09:44:00,20.9,0.0,0.0,2,2443.0,447.0,0.0,0.0,0.0,83.0,23.0,0.0,0.0,0.0,136.0,1334.0,420.0
2022-07-13,460,-1,1900-01-01 09:04:00,1900-01-01 10:08:00,21.9,0.0,0.0,2,2296.0,418.0,0.0,0.0,0.0,97.0,32.0,0.0,0.0,0.0,161.0,1203.0,385.0
2022-07-13,460,3,1900-01-01 09:38:00,1900-01-01 10:41:00,21.9,0.0,0.0,5,2249.0,496.0,0.0,0.0,0.0,113.0,37.0,0.0,0.0,0.0,165.0,1086.0,352.0
2022-07-13,460,0,1900-01-01 14:37:00,1900-01-01 15:49:00,24.2,0.0,0.0,-1,3973.0,980.0,0.0,0.0,0.0,163.0,54.0,0.0,0.0,0.0,227.0,1692.0,857.0
2022-07-13,460,4,1900-01-01 14:53:00,1900-01-01 15:59:00,24.2,0.0,0.0,-3,3179.0,797.0,0.0,0.0,0.0,128.0,46.0,0.0,0.0,0.0,171.0,1331.0,706.0
2022-07-13,460,6,1900-01-01 15:05:00,1900-01-01 16:24:00,24.8,0.0,0.0,12,4156.0,1057.0,0.0,0.0,0.0,173.0,52.0,0.0,0.0,0.0,228.0,1700.0,946.0
2022-07-13,460,4,1900-01-01 15:13:00,1900-01-01 16:38:00,24.8,0.0,0.0,16,5009.0,1258.0,0.0,0.0,0.0,218.0,68.0,0.0,0.0,0.0,280.0,2061.0,1124.0
2022-07-13,460,0,1900-01-01 15:30:00,1900-01-01 16:43:00,24.8,0.0,0.0,0,4251.0,1068.0,0.0,0.0,0.0,194.0,57.0,0.0,0.0,0.0,237.0,1754.0,941.0
2022-07-13,460,0,1900-01-01 15:41:00,1900-01-01 17:01:00,24.8,0.0,0.0,6,5218.0,1215.0,0.0,0.0,0.0,262.0,70.0,0.0,0.0,0.0,311.0,2156.0,1204.0
2022-07-13,460,2,1900-01-01 16:05:00,1900-01-01 17:16:00,25.1,0.0,0.0,-3,4449.0,995.0,0.0,0.0,0.0,233.0,55.0,0.0,0.0,0.0,271.0,1856.0,1039.0
2022-07-13,460,5,1900-01-01 16:19:00,1900-01-01 17:33:00,25.1,0.0,0.0,0,4461.0,978.0,0.0,0.0,0.0,223.0,60.0,0.0,0.0,0.0,269.0,1919.0,1012.0
2022-07-13,460,12,1900-01-01 16:37:00,1900-01-01 17:48:00,25.1,0.0,0.0,4,4375.0,957.0,0.0,0.0,0.0,206.0,49.0,0.0,0.0,0.0,267.0,1896.0,1000.0
2022-07-13,460,9,1900-01-01 16:44:00,1900-01-01 17:54:00,25.1,0.0,0.0,-1,4375.0,957.0,0.0,0.0,0.0,206.0,49.0,0.0,0.0,0.0,267.0,1896.0,1000.0
2022-07-13,460,1,1900-01-01 16:46:00,1900-01-01 17:50:00,25.1,0.0,0.0,1,3475.0,780.0,0.0,0.0,0.0,160.0,38.0,0.0,0.0,0.0,212.0,1517.0,768.0
2022-07-13,460,0,1900-01-01 16:45:00,1900-01-01 18:01:00,25.1,0.0,0.0,-4,5091.0,1130.0,0.0,0.0,0.0,229.0,56.0,0.0,0.0,0.0,304.0,2181.0,1191.0
